"","website","query","titles","location","wage","skills"
"838","Cyber Coders","Data Analyst","Program Analyst - Active Secret - 1341","Fort Meade, MD","Compensation Unspecified","U.S. Air Force"
"839","Cyber Coders","Data Analyst","Program Analyst - Active Secret - 1341","Fort Meade, MD","Compensation Unspecified","secret"
"840","Cyber Coders","Data Analyst","Program Analyst - Active Secret - 1341","Norfolk, VA","Compensation Unspecified","Data Modeling"
"841","Cyber Coders","Data Analyst","Program Analyst - Active Secret - 1341","Norfolk, VA","Compensation Unspecified","Joint Training Tools"
"842","Cyber Coders","Data Analyst","Program Analyst - Active Secret - 1341","Norfolk, VA","Compensation Unspecified","Joint qualified"
"843","Cyber Coders","Data Analyst","Program Analyst - Active Secret - 1341","Norfolk, VA","Compensation Unspecified","U.S. Air Force"
"844","Cyber Coders","Data Analyst","Program Analyst - Active Secret - 1341","Norfolk, VA","Compensation Unspecified","secret"
"845","Cyber Coders","Data Analyst","QA Analyst","Atlanta, GA","Full-time $60k - $75k","Data Modeling"
"846","Cyber Coders","Data Analyst","QA Analyst","Atlanta, GA","Full-time $60k - $75k","Oracle"
"847","Cyber Coders","Data Analyst","QA Analyst","Atlanta, GA","Full-time $60k - $75k","Quality Assurance"
"848","Cyber Coders","Data Analyst","QA Analyst","Atlanta, GA","Full-time $60k - $75k","SQL"
"849","Cyber Coders","Data Analyst","QA Analyst","Atlanta, GA","Full-time $60k - $75k","SQL Server"
"850","Cyber Coders","Data Analyst","Quality Data Analyst - quality improvement - Boston","Boston, MA","Full-time $90k - $100k","Clinical Data Analytics"
"851","Cyber Coders","Data Analyst","Quality Data Analyst - quality improvement - Boston","Boston, MA","Full-time $90k - $100k","Data Visualization"
"852","Cyber Coders","Data Analyst","Quality Data Analyst - quality improvement - Boston","Boston, MA","Full-time $90k - $100k","SAS"
"853","Cyber Coders","Data Analyst","Quality Data Analyst - quality improvement - Boston","Boston, MA","Full-time $90k - $100k","SPSS"
"854","Cyber Coders","Data Analyst","Quality Data Analyst - quality improvement - Boston","Boston, MA","Full-time $90k - $100k","SQL"
"855","Cyber Coders","Data Analyst","Research Analyst - Energy Markets","Denver, CO","Compensation Unspecified","Energy"
"856","Cyber Coders","Data Analyst","Research Analyst - Energy Markets","Denver, CO","Compensation Unspecified","Microsoft Office"
"857","Cyber Coders","Data Analyst","Research Analyst - Energy Markets","Denver, CO","Compensation Unspecified","Python"
"858","Cyber Coders","Data Analyst","Research Analyst - Energy Markets","Denver, CO","Compensation Unspecified","SQL"
"859","Cyber Coders","Data Analyst","SQL Server Data Analyst","Stockton, CA","Compensation Unspecified","Data Analysis"
"860","Cyber Coders","Data Analyst","SQL Server Data Analyst","Stockton, CA","Compensation Unspecified","Oracle"
"861","Cyber Coders","Data Analyst","SQL Server Data Analyst","Stockton, CA","Compensation Unspecified","SQL Server"
"862","Cyber Coders","Data Analyst","SQL Server Data Analyst","Stockton, CA","Compensation Unspecified","Ssrs"
"863","Cyber Coders","Data Analyst","SQL Server Data Analyst","Stockton, CA","Compensation Unspecified","T-SQL"
"864","Cyber Coders","Data Analyst","Senior Analyst - Digital & Growth Marketing","Waltham, MA","Compensation Unspecified","AdWords"
"865","Cyber Coders","Data Analyst","Senior Analyst - Digital & Growth Marketing","Waltham, MA","Compensation Unspecified","Business Analysis"
"866","Cyber Coders","Data Analyst","Senior Analyst - Digital & Growth Marketing","Waltham, MA","Compensation Unspecified","Google Analytics"
"867","Cyber Coders","Data Analyst","Senior Analyst - Digital & Growth Marketing","Waltham, MA","Compensation Unspecified","Growth Marketing"
"868","Cyber Coders","Data Analyst","Senior Analyst - Digital & Growth Marketing","Waltham, MA","Compensation Unspecified","SQL"
"869","Cyber Coders","Data Analyst","Senior Business Analyst","Menlo Park, CA","Compensation Unspecified","Data Mining"
"870","Cyber Coders","Data Analyst","Senior Business Analyst","Menlo Park, CA","Compensation Unspecified","Data Validation"
"871","Cyber Coders","Data Analyst","Senior Business Analyst","Menlo Park, CA","Compensation Unspecified","Python"
"872","Cyber Coders","Data Analyst","Senior Business Analyst","Menlo Park, CA","Compensation Unspecified","SQL"
"873","Cyber Coders","Data Analyst","Senior Business Analyst","Menlo Park, CA","Compensation Unspecified","Tableau"
"874","Cyber Coders","Data Analyst","Senior Business Systems Analyst","Alexandria, VA","Compensation Unspecified","Data Reporting"
"875","Cyber Coders","Data Analyst","Senior Business Systems Analyst","Alexandria, VA","Compensation Unspecified","Research & Analysis"
"876","Cyber Coders","Data Analyst","Senior Business Systems Analyst","Alexandria, VA","Compensation Unspecified","SDLC knowledge"
"877","Cyber Coders","Data Analyst","Senior Business Systems Analyst","Alexandria, VA","Compensation Unspecified","SQL"
"878","Cyber Coders","Data Analyst","Senior Business Systems Analyst","Alexandria, VA","Compensation Unspecified","Technical Specification Writing"
"879","Cyber Coders","Data Analyst","Senior Data Analyst","New York, NY","Full-time $90k - $110k","ETL"
"880","Cyber Coders","Data Analyst","Senior Data Analyst","New York, NY","Full-time $90k - $110k","Python"
"881","Cyber Coders","Data Analyst","Senior Data Analyst","New York, NY","Full-time $90k - $110k","SQL"
"882","Cyber Coders","Data Analyst","Senior Data Analyst","New York, NY","Full-time $90k - $110k","SaaS"
"883","Cyber Coders","Data Analyst","Senior Data Analyst","New York, NY","Full-time $90k - $110k","Software"
"884","Cyber Coders","Data Analyst","Senior Data Analyst  *Relocation Assistance","Charlotte, NC","Compensation Unspecified","Databases"
"885","Cyber Coders","Data Analyst","Senior Data Analyst  *Relocation Assistance","Charlotte, NC","Compensation Unspecified","ETL"
"886","Cyber Coders","Data Analyst","Senior Data Analyst  *Relocation Assistance","Charlotte, NC","Compensation Unspecified","Postgres"
"887","Cyber Coders","Data Analyst","Senior Data Analyst  *Relocation Assistance","Charlotte, NC","Compensation Unspecified","Python"
"888","Cyber Coders","Data Analyst","Senior Data Analyst  *Relocation Assistance","Charlotte, NC","Compensation Unspecified","SQL"
"889","Cyber Coders","Data Analyst","Senior Data Analyst - clinical & research - Boston","Boston, MA","Full-time $100k - $130k","Clinical Data Analytics"
"890","Cyber Coders","Data Analyst","Senior Data Analyst - clinical & research - Boston","Boston, MA","Full-time $100k - $130k","Data Visualization"
"891","Cyber Coders","Data Analyst","Senior Data Analyst - clinical & research - Boston","Boston, MA","Full-time $100k - $130k","SAS"
"892","Cyber Coders","Data Analyst","Senior Data Analyst - clinical & research - Boston","Boston, MA","Full-time $100k - $130k","SPSS"
"893","Cyber Coders","Data Analyst","Senior Data Analyst - clinical & research - Boston","Boston, MA","Full-time $100k - $130k","SQL"
"894","Cyber Coders","Data Analyst","Senior Healthcare Data Analyst","Hoboken, NJ","Full-time $90k - $120k","Claims and EMR Data"
"895","Cyber Coders","Data Analyst","Senior Healthcare Data Analyst","Hoboken, NJ","Full-time $90k - $120k","Data Analysis"
"896","Cyber Coders","Data Analyst","Senior Healthcare Data Analyst","Hoboken, NJ","Full-time $90k - $120k","Health-care"
"897","Cyber Coders","Data Analyst","Senior Healthcare Data Analyst","Hoboken, NJ","Full-time $90k - $120k","Oncology data"
"898","Cyber Coders","Data Analyst","Senior Healthcare Data Analyst","Hoboken, NJ","Full-time $90k - $120k","SAS"
"899","Cyber Coders","Data Analyst","Sr. Data Analyst / Project Manager (Tableau)","Charlotte, NC","Full-time $100k - $140k","Client and/or Customer-facing"
"900","Cyber Coders","Data Analyst","Sr. Data Analyst / Project Manager (Tableau)","Charlotte, NC","Full-time $100k - $140k","Consulting"
"901","Cyber Coders","Data Analyst","Sr. Data Analyst / Project Manager (Tableau)","Charlotte, NC","Full-time $100k - $140k","Implementation"
"902","Cyber Coders","Data Analyst","Sr. Data Analyst / Project Manager (Tableau)","Charlotte, NC","Full-time $100k - $140k","Product Management"
"903","Cyber Coders","Data Analyst","Sr. Data Analyst / Project Manager (Tableau)","Charlotte, NC","Full-time $100k - $140k","Project Management"
"904","Cyber Coders","Data Analyst","Systems Production Analyst - IT Operations","Irvine, CA","Compensation Unspecified","Data Analysis"
"905","Cyber Coders","Data Analyst","Systems Production Analyst - IT Operations","Irvine, CA","Compensation Unspecified","Financial Planning"
"906","Cyber Coders","Data Analyst","Systems Production Analyst - IT Operations","Irvine, CA","Compensation Unspecified","IT Engineering and Operations"
"907","Cyber Coders","Data Analyst","Systems Production Analyst - IT Operations","Irvine, CA","Compensation Unspecified","Internal Audits"
"908","Cyber Coders","Data Analyst","Systems Production Analyst - IT Operations","Irvine, CA","Compensation Unspecified","SOX / Generally Accepted Accounting Principles"
"909","Cyber Coders","Data Analyst","Technical Product Manager - Operations and Strategy","Charlotte, NC","Full-time $90k - $140k","Business Processs Diagrams"
"910","Cyber Coders","Data Analyst","Technical Product Manager - Operations and Strategy","Charlotte, NC","Full-time $90k - $140k","Business Requirements"
